,土地區段位置建物區段門牌,土地移轉總面積平方公尺,總樓層數,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,總價元,單價元平方公尺,編號,交易筆棟數-土地,交易筆棟數-建物,交易筆棟數-車位,交易年份,單價元/坪,土地移轉總面積坪,建物移轉總面積坪,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_套房(1房1廳1衛),建物型態_華廈(10層含以下有電梯),建物型態_透天厝,土地區段位置建物區段門牌經度,土地區段位置建物區段門牌緯度
656,汀州路一段140巷1~30號,25.0,4.0,4,46,66.03,1,1,1,0,10300000,155990,RPPQMLSJPHPFFAA58DA,2,1,0,109,479969.23076923075,76.92307692307692,203.16923076923078,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.029206,121.5080178
657,汀州路一段242巷1~30號,28.25,4.0,3,35,83.74,4,0,4,0,11000000,131359,RPQNMLTJPHPFFAA48DA,1,1,0,109,404181.53846153844,86.92307692307692,257.66153846153844,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0272059,121.5103028
658,門街99巷1~30號,42.08,4.0,3,52,88.74,3,2,1,0,16880000,190219,RPWPMLNJPHPFFAA68DA,2,1,0,109,585289.2307692308,129.47692307692307,273.0461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0236569,121.5200382
659,重慶南路一段61~90號,48.61,11.0,4,48,318.84,5,1,2,0,51110000,160300,RPTTMLSJPHPFFBA76DA,2,2,0,109,493230.7692307692,149.56923076923076,981.0461538461537,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.044526,121.513378
660,信義路二段161巷1~30號,6.56,7.0,4,13,31.11,1,1,1,1,10950000,351977,RPWNMLMLRHPFFBA98EA,1,1,0,109,1083006.1538461538,20.184615384615384,95.72307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.034236,121.5289439
661,晉江街31~60號,12.95,5.0,4,35,77.25,2,1,1,0,10000000,129450,RPQQMLKKPHPFFAA08EA,3,1,0,109,398307.6923076923,39.84615384615384,237.69230769230768,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0247216,121.5227476
662,忠孝東路一段151~180號,10.3,13.0,4,2,125.80000000000001,3,2,2,1,35500000,315980,RPVOMLTJPHPFFBA56DA,1,1,1,109,972246.1538461538,31.692307692307693,387.0769230769231,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0442295,121.5267772
663,重慶南路一段31~60號,3.63,14.0,4,19,44.56,1,1,1,1,9500000,213196,RPPWMLSJPHPFFBA66DA,1,1,0,109,655987.6923076923,11.169230769230769,137.1076923076923,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.045451,121.513395
664,齊東街82巷31~60號,18.0,4.0,4,50,44.55,2,1,1,0,9900000,222222,RPRQMLTJPHPFFBA98DA,2,1,0,109,683760.0,55.38461538461538,137.07692307692307,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.042112,121.528203
665,詔安街220巷1~30號,18.7,5.0,4,42,68.3,3,2,1,0,10300000,150805,RPTNMLTJPHPFFAA78DA,2,1,0,109,464015.3846153846,57.53846153846153,210.15384615384613,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0262125,121.5093743
666,南昌路一段61~90號,9.3,15.0,4,3,113.74000000000001,2,2,1,1,34280000,332014,RPWQMLRJPHPFFAA56DA,2,1,1,109,1021581.5384615384,28.615384615384617,349.96923076923076,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0311311,121.5174006
667,仁愛路二段61~90號,16.7,15.0,4,12,221.95000000000002,3,2,2,1,55000000,241062,RPXOMLMJPHPFFBA78EA,3,2,1,109,741729.2307692308,51.38461538461538,682.9230769230769,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0384752,121.5301336
668,同安街31~60號,26.48,4.0,3,52,55.6,4,2,2,0,10090000,181475,RPSOMLNKPHPFFAA38EA,1,1,0,109,558384.6153846154,81.47692307692307,171.07692307692307,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.025421,121.52251
669,信義路二段61~90號,3.71,12.0,4,24,32.7,1,1,1,1,10880000,332722,RPRQMLOKPHPFFBA68EA,1,1,0,109,1023760.0,11.415384615384616,100.61538461538463,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.034799,121.52618
670,三元街241~270號,51.09,11.0,4,9,344.47,4,2,4,1,55000000,159666,RPTPMLLLRHPFFAA68EA,1,1,3,109,491280.0,157.20000000000002,1059.9076923076923,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0075147,121.3224315
671,中華路一段1~30號,4.11,15.0,4,6,55.7,1,1,1,1,13880000,249192,RPQQMLTJPHPFFBA88DA,1,1,0,109,766744.6153846154,12.646153846153847,171.3846153846154,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24.1413465,120.6726249
672,延平南路61~90號,6.71,15.0,4,3,68.56,0,0,0,1,19300000,281505,RPQOMLNKPHPFFBA18DA,1,1,0,109,866169.2307692308,20.646153846153844,210.95384615384614,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.044646,121.510461
673,延平南路61~90號,6.44,15.0,4,3,64.91,0,0,0,1,18470000,284548,RPWNMLOKPHPFFBA78DA,1,1,0,109,875532.3076923076,19.815384615384616,199.72307692307692,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.044646,121.510461
674,水源路31~60號,21.66,13.0,4,3,211.2,4,2,2,1,37200000,176136,RPPRMLNJPHPFFAA18DA,1,1,1,109,541956.923076923,66.64615384615385,649.8461538461538,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0179463,121.524432
675,晉江街125巷1~30號,42.5,4.0,3,35,83.53,5,3,4,0,27600000,330420,RPPPMLPKPHPFFAA28DA,2,1,0,109,1016676.923076923,130.76923076923077,257.0153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0227959,121.524912
676,南昌路二段61~90號,11.56,12.0,4,39,154.26,4,2,3,1,35950000,233048,RPRNMLOKPHPFFAA18DA,1,2,0,109,717070.7692307692,35.56923076923077,474.6461538461538,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.02755,121.52039
677,羅斯福路四段61~90號,4.07,15.0,4,16,49.57,1,0,1,1,13100000,264273,RPXOMLTJPHPFFAA66DA,2,1,0,109,813147.6923076923,12.523076923076923,152.52307692307693,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0158852,121.5328386
678,中華路一段31~60號,2.28,14.0,4,30,26.02,1,0,0,1,4850000,186395,RPPNMLLLPHPFFBA87DA,1,1,0,109,573523.0769230769,7.015384615384614,80.06153846153846,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24.9887764,121.446234
679,杭州南路一段18巷1~30號,41.71,10.0,4,23,155.03,3,2,2,1,39600000,255434,RPUQMLTJPHPFFBA66DA,1,1,0,109,785950.7692307692,128.33846153846153,477.0153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0385283,121.5251839
680,辛亥路一段31~60號,17.4,7.0,4,37,94.53,2,2,2,0,20500000,216862,RPWNMLLLRHPFFAA78EA,1,1,0,109,667267.6923076923,53.53846153846153,290.86153846153843,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.019409,121.5283313
681,同安街80巷1~30號,30.8,6.0,4,5,157.13,1,1,1,0,27500000,197457,RPTPMLQKPHPFFAA88EA,1,1,2,109,607560.0,94.76923076923077,483.4769230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0223414,121.5202474
682,汀州路一段61~90號,38.74,20.0,4,9,411.79999999999995,3,2,2,1,79000000,191841,RPTNMLKKPHPFFAA08EA,2,1,4,109,590280.0,119.2,1267.0769230769229,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0300913,121.5078174
683,牯嶺街151~180號,16.75,4.0,3,54,43.54,3,2,2,0,7500000,172255,RPRPMLPKPHPFFAA48DA,3,1,0,109,530015.3846153846,51.53846153846154,133.96923076923076,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0227746,121.5190834
684,汀州路三段211~240號,4.81,7.0,4,40,28.810000000000002,1,0,1,1,6700000,232558,RPTPMLOKPHPFFAA58DA,2,1,0,109,715563.0769230769,14.799999999999999,88.64615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0142249,121.533652
685,臨沂街32巷1~30號,36.5,4.0,4,46,109.25,3,2,2,0,24500000,224256,RPUNMLPKPHPFFBA68DA,2,1,0,109,690018.4615384615,112.3076923076923,336.15384615384613,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0399002,121.5294845
686,新生南路一段121~150號,35.42,6.0,4,48,129.91,3,2,1,1,33400000,257101,RPUPMLRKPHPFFBA56EA,3,1,0,109,791080.0,108.98461538461538,399.7230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.039034,121.533153
687,濟南路一段1~30號,44.21,8.0,4,50,245.43,5,1,2,1,50000000,203724,RPXNMLMLRHPFFBA09EA,1,1,0,109,626843.0769230769,136.03076923076924,755.1692307692308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.043252,121.5198947
688,延平南路61~90號,6.71,15.0,4,3,68.7,0,0,0,1,19680000,286463,RPOOMLOLRHPFFBA48EA,1,1,0,109,881424.6153846154,20.646153846153844,211.3846153846154,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.044646,121.510461
689,羅斯福路二段1~30號,9.37,12.0,4,33,115.87,2,2,2,1,25000000,215778,RPTOMLKLPHPFFAA28EA,1,1,0,109,663932.3076923076,28.830769230769228,356.5230769230769,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0295892,121.5208977
690,汀州路三段60巷1~30號,22.93,6.0,4,40,113.49,3,2,2,0,5300000,46700,RPQOMLLLPHPFFAA08EA,1,1,0,109,143692.3076923077,70.55384615384615,349.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.015336,121.531296
691,羅斯福路二段121~150號,3.1,15.0,4,18,45.47,1,1,1,1,11500000,252914,RPVOMLLLPHPFFAA58EA,1,1,0,109,778196.923076923,9.538461538461538,139.9076923076923,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0262116,121.5227333
692,門街121~150號,10.39,12.0,4,3,110.36000000000001,2,1,1,1,24960000,226169,RPRQMLQKPHPFFAA68DA,1,1,1,109,695904.6153846154,31.96923076923077,339.5692307692308,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24.2168681,120.7015676
693,門街121~150號,5.71,12.0,4,3,58.870000000000005,1,1,1,1,13200000,224223,RPSQMLQKPHPFFAA78DA,1,1,1,109,689916.923076923,17.569230769230767,181.13846153846154,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24.2168681,120.7015676
694,汀州路二段61~90號,17.13,19.0,4,4,254.35,3,2,2,1,50000000,215721,RPSPMLPKPHPFFAA58DA,2,1,1,109,663756.923076923,52.707692307692305,782.6153846153845,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0259532,121.5158269
695,羅斯福路三段58巷1~30號,13.73,13.0,4,9,107.50999999999999,2,1,1,1,23800000,221375,RPROMLOKPHPFFAA28DA,2,1,1,109,681153.8461538461,42.246153846153845,330.79999999999995,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0223688,121.525559
696,重慶南路三段121~150號,33.75,4.0,4,35,107.23,0,0,0,0,29300000,273244,RPQQMLQKPHPFFAA58DA,2,1,0,109,840750.7692307692,103.84615384615384,329.9384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.024019,121.517056
697,中華路二段31~60號,30.75,5.0,4,48,109.95,14,4,10,0,20000000,181901,RPOOMLLLPHPFFAA77DA,1,1,0,109,559695.3846153846,94.61538461538461,338.3076923076923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.0360166,121.5066003
698,忠孝西路一段31~60號,4.38,15.0,4,42,48.59,1,1,1,1,10900000,224326,RPVNMLLLPHPFFBA48DA,5,1,0,109,690233.8461538461,13.476923076923077,149.5076923076923,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0460552,121.5187502
699,衡陽路61~90號,5.54,15.0,4,3,84.09,2,2,1,1,22400000,293528,RPTRMLOKPHPFFBA88DA,1,1,1,109,903163.0769230769,17.046153846153846,258.73846153846154,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0424118,121.5119556
700,同安街72巷1~30號,53.5,4.0,4,49,129.43,4,2,2,0,20500000,158387,RPSOMLLLPHPFFAA28EA,1,1,0,109,487344.6153846154,164.6153846153846,398.24615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0226671,121.5206171
701,南昌路一段121~150號,4.58,14.0,4,13,36.300000000000004,1,1,1,1,11880000,327273,RPUPMLLLRHPFFAA78EA,2,1,0,109,1006993.8461538461,14.092307692307692,111.69230769230771,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0299515,121.5183336
702,忠孝西路一段31~60號,4.0,15.0,4,42,44.629999999999995,0,0,0,1,9880000,221376,RPVOMLMLPHPFFBA78EA,5,1,0,109,681156.923076923,12.307692307692307,137.3230769230769,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0460552,121.5187502
703,中華路二段81巷31~60號,20.06,6.0,4,5,80.4,1,2,1,1,16900000,210199,RPVOMLMLPHPFFAA68EA,1,1,0,109,646766.1538461539,61.72307692307692,247.3846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0335956,121.5061755
704,門街71巷1~30號,42.5,4.0,4,48,123.06,4,2,2,0,17800000,144645,RPPOMLNKPHPFFAA97DA,1,1,0,109,445061.53846153844,130.76923076923077,378.6461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0249507,121.5176137
705,和平西路二段121~150號,17.64,11.0,4,43,129.60000000000002,3,2,2,1,21600000,166667,RPXOMLQKPHPFFAA09DA,1,1,0,109,512821.53846153844,54.276923076923076,398.76923076923083,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.032846,121.5063033
706,寧波西街121~150號,25.4,5.0,4,48,95.25,4,2,2,0,18250000,191601,RPQOMLNLPHPFFAA18DA,1,1,0,109,589541.5384615385,78.15384615384615,293.0769230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0287252,121.5117227
707,濟南路二段1~30號,25.92,7.0,4,45,111.0,2,2,2,1,26320000,237117,RPQRMLMLPHPFFBA48DA,1,1,0,109,729590.7692307692,79.75384615384615,341.53846153846155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0416351,121.5264156
708,同安街80巷1~30號,28.04,6.0,4,5,141.87,1,1,1,0,28080000,207567,RPWOMLRLPHPFFAA66EA,1,1,1,109,638667.6923076923,86.27692307692307,436.5230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0223414,121.5202474
709,羅斯福路三段128巷1~30號,6.58,8.0,4,14,24.700000000000003,1,0,1,1,7220000,292308,RPOOMLLLRHPFFAA08EA,1,1,0,109,899409.2307692308,20.246153846153845,76.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.020262,121.527571
710,廈門街113巷1~30號,11.72,15.0,4,6,142.03,3,2,2,1,26000000,183060,RPTOMLRLPHPFFAA88DA,2,1,1,109,563261.5384615385,36.06153846153846,437.0153846153846,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.023519,121.517675
711,延平南路61~90號,8.1,15.0,4,3,82.5,0,0,0,1,24200000,293333,RPPNMLRJPHPFFBA28DA,1,1,0,109,902563.0769230769,24.92307692307692,253.84615384615384,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.044646,121.510461
712,臨沂街10巷1~30號,26.08,7.0,4,1,130.09,2,2,2,1,38880000,298870,RPROMLPKRHPFFBA78EA,1,1,1,109,919600.0,80.24615384615383,400.2769230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0416819,121.530211
713,師大路181~210號,20.42,14.0,4,9,155.9,2,2,1,1,32500000,208467,RPVPMLLLRHPFFAA88EA,3,1,1,109,641436.923076923,62.830769230769235,479.6923076923077,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0207483,121.5265306
714,汀州路二段271~300號,25.25,4.0,4,35,66.84,1,1,1,0,12800000,191502,RPWPMLLLRHPFFAA98EA,1,1,0,109,589236.923076923,77.6923076923077,205.66153846153847,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0222336,121.5241798
715,水源路61~90號,32.02,13.0,4,15,323.08,5,2,3,1,55700000,172403,RPUPMLRLPHPFFAA09DA,2,2,1,109,530470.7692307692,98.52307692307693,994.0923076923076,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.020779,121.52133
716,南昌路二段121~150號,6.91,13.0,4,14,90.84,2,1,1,1,18750000,206407,RPWNMLRLPHPFFAA09DA,2,1,1,109,635098.4615384615,21.26153846153846,279.5076923076923,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0263163,121.5218873
717,汀州路二段121~150號,14.57,7.0,4,37,121.89999999999999,1,1,1,1,19380000,158983,RPXOMLTLPHPFFAA86DA,2,1,0,109,489178.4615384615,44.83076923076923,375.07692307692304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0252178,121.5192523
718,金門街31~60號,9.54,5.0,4,40,37.73,1,1,1,0,7300000,193480,RPPPMLLLRHPFFAA28EA,2,1,0,109,595323.0769230769,29.35384615384615,116.09230769230768,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.6255554,120.3139905
719,辛亥路一段1~30號,15.11,15.0,4,3,138.7,3,2,2,1,47820000,344773,RPUPMLTLPHPFFAA76EA,4,1,0,109,1060840.0,46.49230769230769,426.7692307692307,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0187584,121.5275328
720,南昌路二段181~210號,8.72,12.0,4,35,112.17,3,2,2,1,20900000,186324,RPSOMLSLPHPFFAA98EA,5,1,0,109,573304.6153846154,26.83076923076923,345.1384615384615,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0254665,121.5229579
721,林森南路1~30號,14.82,7.0,4,45,88.98,0,0,0,1,18000000,202293,RPWPMLSLPHPFFBA96EA,1,1,0,109,622440.0,45.6,273.7846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0444671,121.5233963
722,仁愛路二段31~60號,13.41,12.0,4,35,93.72,3,2,1,1,26250000,280090,RPQOMLKMPHPFFBA18EA,2,1,0,109,861815.3846153846,41.26153846153846,288.36923076923074,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0385658,121.5279646
723,杭州南路一段101巷1~30號,41.0,5.0,4,35,131.09,3,2,2,0,31880000,243192,RPPOMLKMPHPFFBA08EA,2,1,0,109,748283.0769230769,126.15384615384615,403.3538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.037867,121.5253125
724,忠孝西路一段31~60號,2.53,27.0,4,31,45.83,1,0,1,1,10000000,218198,RPOOMLOJQHPFFBA18EA,1,1,0,109,671378.4615384615,7.784615384615384,141.01538461538462,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0460552,121.5187502
725,水源路61~90號,11.89,15.0,4,2,153.77,3,1,2,1,46860000,304741,RPPQMLQJPHPFFAA48EA,1,1,1,109,937664.6153846154,36.58461538461538,473.13846153846157,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.020779,121.52133
726,開封街一段1~30號,0.9,12.0,4,33,7.04,0,1,0,0,439000,62358,RPXNMLRJPHPFFBA56EA,1,1,0,109,191870.76923076922,2.769230769230769,21.66153846153846,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0460985,121.5148152
727,林森南路61~90號,23.51,13.0,4,4,131.75,2,1,2,1,32320000,245313,RPQNMLOKPHPFFBA18DA,2,2,0,109,754809.2307692308,72.33846153846154,405.38461538461536,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0399087,121.5222048
728,汀州路三段61~90號,15.74,12.0,4,3,141.69,0,0,0,1,31200000,277095,RPXPMLTLPHPFFAA96DA,2,1,1,109,852600.0,48.43076923076923,435.96923076923076,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.018151,121.528203
729,重慶南路三段3巷1~30號,20.29,7.0,4,2,97.48,2,1,1,1,22000000,273179,RPQPMLOLPHPFFAA38DA,1,1,1,109,840550.7692307692,62.43076923076923,299.9384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0293987,121.5159979
730,仁愛路二段20巷1~30號,5.91,5.0,4,30,37.94,1,1,1,1,9360000,246705,RPTNMLOLPHPFFBA58DA,1,1,0,109,759092.3076923076,18.184615384615384,116.73846153846152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0378761,121.5266009
731,羅斯福路二段121~150號,3.59,15.0,4,15,32.67,0,0,1,1,7550000,231099,RPXPMLLLRHPFFAA09EA,1,1,0,109,711073.8461538461,11.046153846153846,100.52307692307693,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0262116,121.5227333
732,水源路31~60號,10.29,13.0,4,3,116.42,2,1,1,1,20000000,171792,RPTNMLOJQHPFFAA48EA,1,2,1,109,528590.7692307692,31.66153846153846,358.2153846153846,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0179463,121.524432
733,羅斯福路一段83巷1~30號,4.16,14.0,4,12,36.3,1,1,1,1,12600000,347107,RPWOMLLMPHPFFAA78EA,3,1,0,109,1068021.5384615385,12.8,111.69230769230768,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0312422,121.5199051
734,同安街80巷1~30號,30.8,6.0,4,5,159.31,1,1,1,0,28880000,202654,RPROMLNJQHPFFAA28EA,1,1,1,109,623550.7692307692,94.76923076923077,490.18461538461537,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0223414,121.5202474
735,水源路31~60號,17.2,13.0,4,3,165.93,3,2,2,1,25000000,150666,RPUNMLPJQHPFFAA68EA,2,1,1,109,463587.6923076923,52.92307692307692,510.55384615384617,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0179463,121.524432
736,連雲街26巷1~30號,12.85,4.0,4,35,30.29,2,1,1,0,8400000,277319,RPPOMLNJQHPFFBA18EA,1,1,0,109,853289.2307692308,39.53846153846153,93.19999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0364933,121.5315985
737,中華路一段1~30號,4.35,15.0,4,6,69.31,1,1,1,1,15200000,219336,RPRNMLNJQHPFFBA28EA,1,1,1,109,674880.0,13.384615384615383,213.26153846153846,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24.1413465,120.6726249
738,羅斯福路四段61~90號,4.07,15.0,4,16,49.58,1,0,1,1,13200000,266236,RPSQMLQJPHPFFAA78EA,2,1,0,109,819187.6923076923,12.523076923076923,152.55384615384614,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0158852,121.5328386
739,金門街34巷1~30號,28.25,6.0,4,44,107.58,3,2,2,0,20200000,187767,RPTQMLQJPHPFFAA88EA,2,1,0,109,577744.6153846154,86.92307692307692,331.0153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.021427,121.522565
740,南昌路一段61~90號,9.61,12.0,4,29,86.84,3,1,1,1,21000000,241824,RPSNMLQJQHPFFAA58EA,1,1,0,109,744073.8461538461,29.569230769230767,267.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0311311,121.5174006
741,青島西路1~30號,16.81,16.0,4,33,204.58,3,2,2,1,42390000,207215,RPQQMLLMPHPFFBA38DA,3,1,1,109,637584.6153846154,51.72307692307692,629.4769230769231,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.044688,121.519053
742,臨沂街31~60號,25.51,5.0,4,36,96.56,2,2,1,0,21250000,220070,RPTNMLTLPHPFFBA09DA,2,1,0,109,677138.4615384615,78.49230769230769,297.10769230769233,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0400359,121.5300086
743,南陽街1~30號,97.0,4.0,4,50,302.13,0,4,4,0,73500000,243273,RPQNMLPKPHPFFBA28DA,1,4,0,109,748532.3076923076,298.46153846153845,929.6307692307691,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0457437,121.5161821
744,水源路31~60號,39.6,4.0,4,50,128.42,3,2,2,0,24000000,186887,RPXNMLPJQHPFFAA88DA,1,1,0,109,575036.923076923,121.84615384615384,395.1384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0179463,121.524432
745,惠安街31~60號,27.45,5.0,4,42,109.13,3,2,2,0,12500000,114542,RPPOMLOJQHPFFAA18EA,1,1,0,109,352436.92307692306,84.46153846153845,335.78461538461534,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0293971,121.5069786
746,衡陽路61~90號,4.33,11.0,4,27,55.41,0,1,1,1,9300000,167840,RPVOMLOJQHPFFBA88EA,1,1,0,109,516430.7692307692,13.323076923076924,170.49230769230766,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0424118,121.5119556
747,仁愛路二段61~90號,34.12,12.0,4,35,266.83,0,0,0,1,69800000,261590,RPRNMLTLPHPFFBA98EA,2,1,0,109,804892.3076923076,104.98461538461537,821.0153846153845,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0384752,121.5301336
748,忠孝東路一段151~180號,10.3,13.0,4,2,125.80000000000001,3,2,2,1,40100000,359760,RPPOMLOLRHPFFBA58EA,1,1,1,109,1106953.846153846,31.692307692307693,387.0769230769231,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0442295,121.5267772
749,北平西路1~30號,7.33,11.0,4,41,70.46000000000001,0,1,1,1,12000000,170309,RPPOMLMLRHPFFBA38EA,1,1,0,109,524027.6923076923,22.553846153846152,216.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.046824,121.519112
750,忠孝西路一段31~60號,2.53,27.0,4,31,45.83,1,1,1,1,10660000,232599,RPPNMLKKQHPFFBA87EA,1,1,0,109,715689.2307692308,7.784615384615384,141.01538461538462,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0460552,121.5187502
751,重慶南路三段121~150號,6.66,12.0,4,13,66.89,1,1,1,1,12900000,192854,RPRQMLPJQHPFFAA68EA,2,1,0,109,593396.923076923,20.49230769230769,205.8153846153846,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.024019,121.517056
