,總樓層數,主要建材,建築完成年月,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,交易筆棟數-土地,交易筆棟數-建物,交易筆棟數-車位,交易年份,單價元/坪,土地移轉總面積坪,建物移轉總面積坪,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_套房(1房1廳1衛),建物型態_華廈(10層含以下有電梯),建物型態_透天厝
10689,4.0,4,44,3,1,1,0,3,1,0,109,357833.84615384607,107.72307692307692,249.23076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10690,14.0,4,13,1,1,1,1,2,1,0,109,810563.0769230769,29.138461538461538,176.3692307692308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10691,2.0,3,55,3,1,1,0,2,1,0,109,387289.2307692308,163.84615384615384,256.676923076923,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10692,4.0,4,42,6,0,6,0,1,1,0,109,518375.3846153846,114.6153846153846,306.8307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10693,9.0,4,7,2,1,1,1,1,1,0,109,685378.4615384615,49.53846153846154,247.26153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10694,1,3,55,4,2,2,0,2,1,0,109,587667.6923076923,129.23076923076923,193.32307692307688,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10695,14.0,4,3,0,0,0,1,2,1,3,108,841480.0,306.0923076923077,1559.5076923076922,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10696,7.0,4,6,2,2,2,1,2,1,1,109,457516.9230769231,140.95384615384614,645.0153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10697,5.0,4,38,2,1,1,0,1,1,0,109,321938.4615384615,74.36923076923077,235.26153846153846,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10698,12.0,4,24,3,2,1,1,1,1,0,109,463107.69230769225,84.15384615384616,310.7384615384616,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10699,5.0,4,38,3,2,2,0,1,1,0,109,433873.84615384607,84.58461538461538,316.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10700,14.0,4,13,3,2,2,1,1,1,2,109,646938.4615384615,103.32307692307691,695.723076923077,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10701,5.0,4,43,3,1,1,0,1,1,0,109,334892.3076923077,90.92307692307692,254.4307692307692,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10702,3.0,4,26,3,2,2,1,1,1,1,109,618215.3846153846,316.92307692307685,581.9384615384615,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10703,10.0,4,12,4,2,3,1,1,1,2,109,891375.3846153845,202.5230769230769,1009.1692307692308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10704,12.0,4,43,1,1,1,1,1,1,0,109,423864.6153846154,15.569230769230769,139.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10705,4.0,3,53,5,3,2,0,1,1,0,109,665664.6153846154,61.015384615384605,186.03076923076924,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10706,6.0,4,39,5,2,2,0,1,1,0,109,796470.7692307692,104.64615384615385,445.7538461538462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10707,7.0,4,34,4,2,2,1,2,1,0,109,610636.923076923,95.78461538461538,410.8615384615384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10708,4.0,4,43,4,2,1,0,3,1,0,109,575206.1538461539,69.96923076923076,223.84615384615384,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10709,7.0,4,40,3,2,2,1,1,1,0,109,511683.0769230769,77.87692307692308,388.5538461538462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10710,5.0,4,41,3,2,2,0,4,1,0,109,470895.3846153846,92.0,317.66153846153844,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10711,7.0,4,29,4,2,2,1,1,1,1,109,1077095.3846153843,153.2,574.3384615384616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10712,7.0,4,13,1,1,1,1,1,1,0,109,660689.2307692308,31.63076923076923,130.39999999999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10713,19.0,4,36,2,2,1,1,1,1,0,109,646861.5384615385,59.661538461538456,311.0153846153846,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10714,12.0,4,13,1,1,1,1,1,1,0,109,1019160.0,28.52307692307692,141.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10715,12.0,4,43,3,2,2,1,1,1,0,109,782852.3076923076,28.8,302.3384615384616,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10716,7.0,4,36,3,2,2,1,1,1,0,109,371664.6153846154,97.56923076923077,360.95384615384603,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10717,14.0,4,33,2,2,1,1,1,1,0,109,636418.4615384615,30.830769230769228,243.93846153846152,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10718,21.0,4,24,2,1,1,1,1,1,0,109,611440.0,26.4,134.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10719,15.0,4,9,4,2,3,1,1,1,1,108,582040.0,57.41538461538461,664.9538461538461,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10720,14.0,4,8,3,2,2,1,2,1,0,109,531003.0769230769,135.5076923076923,588.3692307692307,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10721,13.0,4,4,3,2,2,1,1,1,1,109,460033.84615384607,146.86153846153846,588.5846153846154,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10722,10.0,4,4,2,1,1,1,1,1,1,109,687440.0,66.58461538461539,471.5384615384616,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10723,6.0,4,39,2,1,1,1,2,1,0,109,331812.3076923077,53.969230769230755,222.55384615384614,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10724,11.0,4,4,3,2,2,0,1,1,1,109,930673.8461538459,70.92307692307692,482.95384615384614,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10725,14.0,4,16,0,0,0,1,1,1,1,109,401880.0,16.76923076923077,167.26153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10726,14.0,4,7,0,0,0,1,1,1,1,109,442080.0,55.26153846153846,413.3230769230769,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10727,7.0,4,38,4,2,1,1,1,1,0,109,571800.0,65.63076923076922,298.03076923076924,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10728,7.0,4,39,4,2,2,1,1,1,0,109,686356.923076923,98.0,510.36923076923074,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10729,4.0,4,46,2,2,1,0,2,1,0,109,844021.5384615384,83.84615384615384,332.92307692307685,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10730,13.0,4,35,0,0,0,1,2,1,0,109,390910.7692307692,0.9846153846153846,8.646153846153847,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10731,7.0,4,40,3,1,2,0,2,2,0,109,255181.53846153844,71.44615384615383,333.0153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10732,8.0,4,28,2,2,1,1,3,1,0,109,394603.07692307694,101.50769230769232,287.9076923076923,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10733,8.0,4,39,2,1,1,0,1,1,0,109,385772.30769230775,30.76923076923077,245.41538461538462,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10734,5.0,4,32,3,2,2,0,1,1,0,109,550916.923076923,98.36923076923077,403.8461538461538,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10735,21.0,4,7,3,2,2,1,1,1,2,109,621981.5384615385,170.06153846153848,1179.6615384615386,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10736,10.0,4,22,2,2,1,0,1,1,0,109,313273.84615384607,9.692307692307693,83.1076923076923,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10737,8.0,4,3,0,0,0,1,1,1,0,109,910033.8461538459,45.2,187.26153846153846,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10738,18.0,4,23,4,2,2,1,1,1,3,109,207760.0,93.66153846153844,820.2461538461539,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10739,13.0,4,32,3,2,2,1,1,1,0,109,691381.5384615384,76.12307692307692,480.36923076923074,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10740,12.0,4,36,0,0,0,1,1,1,0,109,602421.5384615385,46.276923076923076,506.8307692307692,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10741,12.0,4,39,3,1,1,1,1,1,0,109,867633.8461538461,41.04615384615384,447.3846153846154,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10742,12.0,4,24,3,2,2,1,1,1,0,109,709941.5384615384,54.4,308.58461538461535,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10743,4.0,4,49,3,2,1,0,2,1,0,109,883200.0,122.30769230769229,251.9076923076923,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10744,15.0,4,28,3,2,2,1,1,1,0,109,526135.3846153846,32.12307692307692,291.5076923076923,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10745,9.0,4,5,2,2,2,0,1,1,0,109,662073.8461538461,75.78461538461538,328.8923076923077,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10746,5.0,4,15,3,2,2,1,1,1,1,109,572892.3076923076,254.64615384615382,578.4000000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10747,9.0,4,3,4,2,2,0,1,1,2,109,487190.7692307692,175.38461538461542,909.2923076923075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10748,5.0,4,31,3,2,2,0,4,1,0,109,403196.9230769231,99.75384615384615,352.2153846153846,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10749,12.0,4,23,0,1,1,1,2,1,1,109,450889.2307692308,33.169230769230765,322.27692307692297,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10750,12.0,4,27,2,1,1,1,2,1,0,109,639741.5384615385,16.153846153846153,199.7846153846154,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10751,7.0,4,39,2,2,2,0,1,1,0,109,480430.7692307692,71.53846153846153,394.12307692307684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10752,12.0,4,36,2,1,1,1,2,1,0,109,558507.6923076923,18.03076923076923,184.76923076923077,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10753,4.0,4,25,2,2,1,1,1,1,1,109,358750.7692307692,70.15384615384616,204.5230769230769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10754,15.0,4,4,0,0,0,1,1,1,0,109,1079855.3846153843,48.030769230769224,613.5384615384614,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10755,15.0,4,4,0,0,0,1,1,1,5,109,1079870.7692307692,30.092307692307692,783.3230769230769,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10756,12.0,4,40,1,1,1,1,1,1,0,109,475384.6153846154,11.723076923076922,123.07692307692308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10757,7.0,4,5,2,1,1,1,1,1,1,109,527243.0769230769,44.49230769230769,308.49230769230763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10758,5.0,4,41,7,7,1,0,1,1,0,109,497089.2307692308,108.0,377.10769230769233,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10759,4.0,4,43,3,2,1,0,1,1,0,109,308661.53846153844,103.13846153846156,322.06153846153853,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10760,11.0,4,39,1,1,1,1,6,2,1,109,371160.0,34.03076923076923,280.58461538461535,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10761,14.0,4,4,4,2,2,1,2,1,3,109,1014076.923076923,82.76923076923076,1055.6615384615386,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10762,2.0,3,35,2,1,1,0,1,1,0,109,698713.8461538461,101.53846153846152,182.9230769230769,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10763,13.0,4,4,2,1,2,1,2,1,0,109,738224.6153846155,73.84615384615384,413.72307692307686,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10764,5.0,4,38,3,2,1,0,1,2,0,109,148535.38461538462,77.53846153846153,337.81538461538463,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10765,5.0,4,46,1,1,1,1,1,1,0,109,325581.53846153844,42.36923076923077,100.03076923076921,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10766,5.0,4,37,2,2,1,0,1,1,0,109,448873.84615384607,71.35384615384616,242.55384615384614,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10767,5.0,4,43,4,2,2,0,1,1,0,109,318175.3846153846,64.61538461538461,363.0153846153846,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10768,5.0,4,42,4,2,3,0,2,1,0,109,432716.9230769231,86.09230769230768,306.30769230769226,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10769,9.0,4,2,0,0,0,1,1,1,0,109,570547.6923076923,36.33846153846154,164.27692307692308,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10770,4.0,4,47,1,1,1,0,1,1,0,109,282430.76923076925,44.55384615384615,120.67692307692309,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10771,7.0,4,36,2,1,1,0,1,1,0,109,150981.53846153847,51.353846153846156,272.76923076923083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10772,4.0,4,47,4,2,1,0,1,1,0,109,396756.9230769231,109.04615384615386,320.7076923076923,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10773,14.0,4,1,3,2,2,1,1,1,2,108,602240.0,66.67692307692307,643.4769230769232,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10774,14.0,4,1,3,2,2,1,1,1,1,109,602483.0769230769,65.96923076923079,552.5846153846154,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10775,7.0,4,33,3,2,2,1,1,1,0,109,433200.0,111.3846153846154,412.6153846153847,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10776,14.0,4,20,3,2,2,1,1,1,2,109,438353.84615384607,73.32307692307691,717.0461538461539,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10777,6.0,4,26,4,2,2,1,1,1,0,109,355052.30769230775,97.35384615384615,322.6461538461538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10778,10.0,4,5,3,2,2,1,2,2,0,109,477960.0,127.4153846153846,495.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10779,12.0,4,34,3,2,2,1,1,1,0,109,138824.61538461538,72.0,340.9846153846154,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10780,12.0,4,22,3,2,2,1,1,1,1,109,406153.84615384607,108.95384615384614,470.8615384615384,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10781,8.0,4,17,3,2,1,1,1,1,1,109,661378.4615384615,55.90769230769231,282.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10782,5.0,4,54,0,0,0,0,1,1,0,109,365415.3846153846,63.50769230769231,152.86153846153846,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10783,11.0,4,44,1,0,1,1,1,1,0,109,433227.69230769225,7.107692307692307,74.73846153846154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10784,12.0,4,38,3,2,2,1,2,1,0,109,378123.07692307694,53.47692307692307,375.5692307692308,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10785,5.0,4,44,2,1,1,0,0,1,0,109,181600.0,0.0,119.9076923076923,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10786,6.0,4,5,1,1,1,1,1,1,1,109,1001341.5384615384,49.41538461538461,236.36923076923077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10787,5.0,4,33,3,2,2,0,1,1,0,109,419581.53846153844,129.96923076923076,406.1538461538461,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10788,6.0,4,40,1,1,1,1,1,1,0,109,542609.2307692308,18.676923076923078,103.29230769230769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10789,12.0,4,41,1,1,1,0,1,1,0,109,398738.4615384615,7.846153846153845,85.47692307692307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10790,12.0,4,30,1,1,1,0,2,1,0,109,561812.3076923076,12.523076923076925,94.36923076923077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10791,11.0,4,17,0,0,0,1,2,1,0,109,1010332.3076923076,18.52307692307692,103.07692307692308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10792,12.0,4,14,1,1,1,1,1,1,0,109,576046.1538461539,13.630769230769232,134.76923076923077,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10793,14.0,4,11,3,1,3,1,1,1,2,109,545298.4615384615,229.1692307692308,1189.2923076923075,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10794,5.0,4,37,3,2,2,0,1,1,0,109,274172.3076923077,86.52307692307693,321.1384615384615,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10795,4.0,4,23,4,3,3,1,1,1,0,109,549184.6153846154,319.84615384615387,571.4769230769232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10796,4.0,4,49,3,2,2,0,1,1,0,109,440800.0,90.76923076923076,250.86153846153846,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10797,13.0,4,37,1,0,1,1,3,1,0,109,416738.4615384615,8.707692307692307,95.4153846153846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10798,8.0,4,34,2,1,1,1,1,1,0,109,555470.7692307692,16.123076923076926,125.7846153846154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10799,11.0,4,14,2,2,1,1,1,1,1,109,445286.1538461538,66.7076923076923,382.70769230769235,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10800,13.0,4,11,1,2,2,1,1,1,1,109,486018.4615384615,86.03076923076921,448.0307692307693,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10801,4.0,4,46,3,2,1,0,1,1,0,109,503652.30769230775,113.26153846153845,320.12307692307695,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10802,14.0,4,19,3,2,2,1,2,1,1,109,515224.6153846154,64.46153846153845,630.276923076923,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10803,7.0,4,27,1,1,1,0,1,1,0,109,501630.7692307692,41.41538461538462,128.3384615384615,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10804,9.0,4,1,3,2,1,1,1,1,0,107,639166.1538461539,69.26153846153846,328.83076923076925,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10805,7.0,4,42,2,2,2,1,5,1,0,109,577061.5384615385,124.36923076923077,645.2615384615384,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10806,14.0,4,36,3,2,2,1,2,1,0,109,637760.0,40.06153846153846,356.27692307692297,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10807,12.0,4,38,1,2,1,1,2,1,0,109,700550.7692307692,20.24615384615384,189.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10808,12.0,4,25,1,1,1,1,1,1,0,109,792800.0,13.446153846153846,132.55384615384614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10809,19.0,4,31,3,2,2,1,2,1,0,109,814701.5384615384,24.246153846153845,327.93846153846147,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10810,12.0,4,13,2,2,1,1,1,1,1,109,982200.0,27.07692307692308,266.6461538461538,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10811,7.0,4,5,0,0,0,1,2,1,1,109,740876.923076923,74.12307692307692,321.8461538461538,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10812,2.0,3,49,3,1,2,0,1,1,0,109,345981.53846153844,64.61538461538461,82.09230769230768,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10813,8.0,4,8,4,2,2,1,1,1,1,109,535443.0769230769,210.8307692307692,654.2153846153846,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10814,8.0,4,2,2,2,1,1,1,1,1,109,636932.3076923076,58.276923076923076,340.3692307692308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10815,8.0,4,41,1,1,1,1,1,1,0,109,275935.3846153846,13.661538461538465,97.78461538461538,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10816,4.0,3,52,4,1,1,0,1,1,0,109,596824.6153846154,106.33846153846156,288.7076923076923,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10817,4.0,4,35,3,2,2,0,3,1,0,109,388760.0,92.36923076923077,231.35384615384612,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10818,7.0,4,26,3,2,1,1,1,1,0,109,545452.3076923076,55.75384615384616,262.0923076923077,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10819,7.0,4,35,5,3,3,0,1,1,0,109,532849.2307692308,109.26153846153844,515.2615384615384,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10820,13.0,4,24,1,1,1,1,1,1,0,109,436255.3846153846,13.107692307692306,90.06153846153845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10821,5.0,4,44,6,4,2,0,1,1,0,109,377556.9230769231,65.53846153846153,288.36923076923074,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10822,5.0,4,44,3,2,2,0,1,1,0,109,491326.1538461538,94.76923076923076,323.72307692307686,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10823,18.0,4,12,1,1,1,1,1,1,0,109,762950.7692307692,14.492307692307694,180.9230769230769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10824,12.0,4,35,1,1,1,1,2,1,0,109,397255.3846153846,7.353846153846153,78.64615384615384,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10825,9.0,4,26,2,2,2,1,1,1,1,109,623412.3076923076,103.0153846153846,544.8923076923077,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10826,12.0,4,28,2,2,1,1,1,1,0,109,645646.1538461539,155.47692307692307,435.50769230769225,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10827,7.0,4,22,4,2,2,1,1,1,1,109,486713.84615384607,149.26153846153846,689.1692307692308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10828,7.0,4,41,4,2,2,0,2,1,0,109,515984.6153846154,118.52307692307691,528.4307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10829,5.0,4,29,3,2,2,1,1,1,0,109,636541.5384615385,114.15384615384615,312.3384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10830,19.0,4,23,1,1,1,1,1,1,0,109,396596.9230769231,17.015384615384615,143.23076923076925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10831,15.0,4,5,4,2,2,1,1,1,1,109,638692.3076923076,85.2,713.4461538461537,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10832,5.0,4,37,3,3,2,0,1,1,0,109,284249.23076923075,62.09230769230769,283.1076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10833,10.0,4,28,4,2,2,1,1,1,1,109,568326.1538461539,128.79999999999998,666.3692307692307,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10834,8.0,4,17,4,2,3,0,2,1,2,109,218009.23076923075,329.2615384615385,1224.953846153846,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10835,13.0,4,22,3,2,1,1,1,1,1,109,643101.5384615385,41.32307692307692,215.32307692307688,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10836,15.0,4,26,1,1,1,1,1,1,0,109,598578.4615384615,25.138461538461538,164.4923076923077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10837,13.0,4,14,1,1,1,0,1,1,0,109,641695.3846153846,14.892307692307694,147.53846153846158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10838,14.0,4,23,5,2,2,1,1,1,1,109,579738.4615384615,92.30769230769229,743.4461538461537,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10839,4.0,4,20,6,2,4,1,1,1,2,109,495781.53846153844,388.0,859.3230769230768,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10840,15.0,4,6,3,2,2,1,1,1,1,109,648926.1538461539,40.58461538461538,501.29230769230765,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10841,18.0,4,28,3,2,2,1,1,1,1,109,466947.69230769225,55.13846153846154,557.5692307692308,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10842,5.0,4,28,2,1,1,0,1,1,0,109,423735.3846153846,54.06153846153846,185.44615384615383,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10843,4.0,4,40,3,2,2,0,1,1,0,109,243043.0769230769,110.2153846153846,331.1076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10844,7.0,4,39,2,1,1,1,2,1,0,109,291335.3846153846,30.70769230769231,177.1076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10845,7.0,4,35,3,3,4,1,1,1,1,109,457800.0,97.23076923076924,558.3692307692306,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10846,5.0,4,37,3,2,2,0,1,1,0,109,491898.4615384615,104.46153846153848,481.1692307692308,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10847,12.0,4,22,3,2,2,1,1,1,1,109,594018.4615384615,110.76923076923076,507.7846153846154,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10848,5.0,4,37,4,2,2,0,1,1,0,109,365160.0,102.33846153846152,375.9384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10849,5.0,4,33,3,2,1,0,1,1,0,109,414720.0,84.09230769230768,295.6307692307692,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10850,15.0,4,33,3,2,2,1,3,1,0,109,681880.0,78.30769230769229,369.32307692307694,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
