,土地區段位置建物區段門牌,土地移轉總面積平方公尺,總樓層數,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,總價元,單價元平方公尺,編號,交易筆棟數-土地,交易筆棟數-建物,交易筆棟數-車位,交易年份,單價元/坪,土地移轉總面積坪,建物移轉總面積坪,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_套房(1房1廳1衛),建物型態_華廈(10層含以下有電梯),建物型態_透天厝,土地區段位置建物區段門牌經度,土地區段位置建物區段門牌緯度,周邊機能-機場,周邊機能-銀行,周邊機能-便利商店,周邊機能-醫院,周邊機能-公園,周邊機能-停車場,周邊機能-國小,周邊機能-國中,周邊機能-捷運,周邊機能-殯儀館
30,臺北市大安區敦化南路二段172巷8弄1~30號,35.2,7.0,4,38,165.28,3,2,2,1,41500000,251089,RPUNMLTLJIOFFFA88CA,1,1,0,108,772581.5384615384,108.3076923076923,508.55384615384617,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25.023779,121.547909,1,20,16,7,5,20,2,1,0,0
31,臺北市大安區大安路二段132巷1~30號,36.24,6.0,4,36,186.52,4,2,2,0,48000000,257331,RPPOMLQJKIOFFFA08CA,1,1,1,108,791787.6923076923,111.50769230769231,573.9076923076923,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25.0300455,121.5457713,0,20,20,10,9,20,2,4,2,1
32,臺北市大安區敦化南路一段301~330號,11.79,14.0,4,35,144.51,3,2,2,0,14000000,96879,RPPOMLOJKIOFFFA87CA,1,1,0,108,298089.23076923075,36.276923076923076,444.6461538461538,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25.035255,121.549239,0,20,19,20,8,20,3,4,1,1
33,臺北市大安區忠孝東路四段31~60號,20.5,11.0,4,35,147.82,0,0,0,1,37000000,250304,RPPOMLTJKIOFFFA38CA,1,1,0,108,770166.1538461539,63.07692307692307,454.8307692307692,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25.0418745,121.544564,0,20,20,20,9,20,1,2,2,1
34,臺北市大安區和平東路一段151~180號,5.35,12.0,4,39,56.63,2,2,1,1,15850000,279887,RPQNMLOLJIOFFFA08DA,1,1,0,108,861190.7692307692,16.46153846153846,174.24615384615385,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25.0265798,121.5311573,0,9,15,4,15,20,3,3,0,0
35,臺北市大安區復興南路二段193巷1~30號,25.33,19.0,4,36,129.9,3,2,2,1,26800000,206313,RPRNMLOLJIOFFFA18DA,1,1,0,108,634809.2307692308,77.93846153846152,399.6923076923077,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25.0266083,121.5438961,0,12,16,8,12,15,3,1,1,0
36,臺北市大安區復興南路一段107巷31~60號,26.25,7.0,4,37,139.69,3,2,2,1,33800000,241964,RPUOMLKLJIOFFFA18DA,1,1,0,108,744504.6153846154,80.76923076923076,429.8153846153846,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25.0436973,121.5457288,0,20,20,20,10,20,2,1,2,1
37,臺北市大安區樂利路28巷1~30號,29.0,7.0,4,38,147.79000000000002,5,2,2,0,32800000,221937,RPTPMLLLJIOFFFA28DA,1,1,0,108,682883.0769230769,89.23076923076923,454.7384615384616,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25.0271316,121.5513657,1,20,20,6,5,20,1,1,1,0
38,臺北市大安區青田街2巷1~30號,28.2,5.0,4,35,103.58,2,2,1,0,21000000,202742,RPTNMLQLJIOFFFA48CA,1,1,0,108,623821.5384615385,86.76923076923076,318.7076923076923,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25.028619,121.531809,0,9,11,3,15,20,3,4,0,0
39,臺北市大安區新生南路一段103巷1~30號,37.56,7.0,4,35,199.33,4,2,3,0,38000000,190639,RPPNMLQLJIOFFFA08CA,1,1,0,108,586581.5384615385,115.56923076923077,613.323076923077,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25.0407776,121.5357947,0,13,16,7,8,17,3,0,1,0
