,土地區段位置建物區段門牌,土地移轉總面積平方公尺,總樓層數,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,總價元,單價元平方公尺,編號,交易筆棟數-土地,交易筆棟數-建物,交易筆棟數-車位,交易年份,單價元/坪,土地移轉總面積坪,建物移轉總面積坪,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_套房(1房1廳1衛),建物型態_華廈(10層含以下有電梯),建物型態_透天厝,土地區段位置建物區段門牌經度,土地區段位置建物區段門牌緯度,周邊機能-機場,周邊機能-銀行,周邊機能-便利商店,周邊機能-醫院,周邊機能-公園,周邊機能-停車場,周邊機能-國小,周邊機能-國中,周邊機能-捷運,周邊機能-殯儀館
35,臺北市南港區研究院路三段1~30號,61.56,5.0,4,11,183.19,3,2,2,1,19180000,123384,RPRNMLKMJIOFFDA67DA,1,1,1,108,379643.07692307694,189.41538461538462,563.6615384615384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,25.0359591,121.6169895,0,0,3,0,6,1,1,0,0,0
36,臺北市南港區研究院路二段61巷1~30號,34.8,18.0,4,8,251.65,4,2,2,1,34500000,157737,RPWOMLSLJIOFFDA98DA,1,1,1,108,485344.6153846154,107.07692307692307,774.3076923076923,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25.043975,121.6164974,0,2,9,0,11,10,3,1,0,0
37,臺北市南港區舊莊街一段241~270號,14.33,7.0,4,4,78.42,1,1,1,1,9900000,157385,RPTPMLTKKIOFFDA78CA,1,1,1,108,484261.53846153844,44.09230769230769,241.2923076923077,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,25.0377898,121.6233256,0,1,4,0,4,2,1,0,0,0
38,臺北市南港區研究院路二段197巷1~30號,32.33,3.0,4,35,69.55,3,1,1,0,6000000,86269,RPSPMLMLJIOFFDA97CA,1,1,0,108,265443.07692307694,99.47692307692307,213.99999999999997,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,25.037065,121.617629,0,0,5,0,7,3,2,1,0,0
39,臺北市南港區園區街1~30號,23.62,15.0,4,10,125.44,3,2,2,1,29000000,231186,RPSPMLQLJIOFFDA38CA,1,1,0,108,711341.5384615384,72.67692307692307,385.96923076923076,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25.0574254,121.6120483,0,20,11,2,9,14,1,1,1,0
40,臺北市南港區經貿二路157巷36弄91~120號,15.89,11.0,4,8,119.84,2,2,1,1,24180000,201769,RPTPMLQLJIOFFDA48CA,1,1,1,108,620827.6923076923,48.89230769230769,368.73846153846154,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25.0619103,121.6150293,0,10,8,1,8,10,0,0,1,0
41,臺北市南港區興中路68巷1~30號,13.81,24.0,4,4,197.26999999999998,4,2,2,1,36100000,182998,RPRQMLRLJIOFFDA48CA,1,1,1,108,563070.7692307692,42.49230769230769,606.9846153846153,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25.0571198,121.606688,0,7,10,0,7,11,3,1,0,0
42,臺北市南港區忠孝東路六段278巷23弄1~30號,26.6,5.0,4,35,94.94,3,1,2,0,13500000,142195,RPVOMLRLJIOFFDA68CA,1,1,0,108,437523.07692307694,81.84615384615385,292.1230769230769,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,25.048509,121.5896508,1,1,7,11,8,14,3,2,1,1
43,臺北市南港區忠孝東路六段278巷23弄1~30號,26.6,5.0,4,35,94.94,1,1,1,0,19500000,205393,RPXOMLRLJIOFFDA88CA,1,1,0,108,631978.4615384615,81.84615384615385,292.1230769230769,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,25.048509,121.5896508,1,1,7,11,8,14,3,2,1,1
44,臺北市南港區研究院路二段61巷1~30號,28.22,18.0,4,8,259.25,3,2,2,1,38000000,146577,RPSNMLQLJIOFFDA18CA,1,1,2,108,451006.1538461538,86.83076923076922,797.6923076923076,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25.043975,121.6164974,0,2,9,0,11,10,3,1,0,0
