,土地區段位置建物區段門牌,土地移轉總面積平方公尺,總樓層數,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,總價元,單價元平方公尺,編號,交易筆棟數-土地,交易筆棟數-建物,交易筆棟數-車位,交易年份,單價元/坪,土地移轉總面積坪,建物移轉總面積坪,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_套房(1房1廳1衛),建物型態_華廈(10層含以下有電梯),建物型態_透天厝,土地區段位置建物區段門牌經度,土地區段位置建物區段門牌緯度,周邊機能-機場,周邊機能-銀行,周邊機能-便利商店,周邊機能-醫院,周邊機能-公園,周邊機能-停車場,周邊機能-國小,周邊機能-國中,周邊機能-捷運,周邊機能-殯儀館
35,臺北市內湖區新明路428巷1~30號,12.2,20.0,4,2,76.41,2,2,1,1,14560000,190551,RPOTMLQLJIOFFCA38DA,1,1,0,108,586310.7692307692,37.53846153846153,235.10769230769228,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25.05456,121.57951,0,2,10,3,13,6,2,0,0,0
36,臺北市內湖區內湖路二段331~360號,26.59,14.0,4,7,176.89,3,2,2,1,31000000,175250,RPOOMLPJKIOFFCA57CA,1,1,1,108,539230.7692307692,81.81538461538462,544.276923076923,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25.083277,121.591515,0,13,14,13,5,17,2,2,1,0
37,臺北市內湖區民權東路六段180巷42弄1~30號,12.46,15.0,4,3,132.15,3,2,2,1,27300000,206583,RPRNMLKKKIOFFCA37CA,1,1,0,108,635640.0,38.33846153846154,406.61538461538464,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25.067466,121.592463,0,6,9,19,6,12,1,0,0,0
38,臺北市內湖區民權東路六段180巷42弄1~30號,15.01,15.0,4,3,192.56,3,2,2,1,34380000,211061,RPSNMLKKKIOFFCA47CA,1,1,1,108,649418.4615384615,46.184615384615384,592.4923076923077,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25.067466,121.592463,0,6,9,19,6,12,1,0,0,0
39,臺北市內湖區民權東路六段180巷42弄1~30號,8.42,15.0,4,3,91.12,1,1,1,1,19300000,211809,RPOOMLKKKIOFFCA17CA,1,1,0,108,651720.0,25.907692307692308,280.3692307692308,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25.067466,121.592463,0,6,9,19,6,12,1,0,0,0
40,臺北市內湖區民權東路六段180巷42弄1~30號,9.54,15.0,4,3,135.06,1,1,1,1,21750000,199957,RPVOMLLKKIOFFCA97CA,1,1,1,108,615252.3076923076,29.35384615384615,415.5692307692308,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25.067466,121.592463,0,6,9,19,6,12,1,0,0,0
41,臺北市內湖區成功路五段450巷1~30號,27.33,14.0,4,22,167.61,3,2,2,1,31000000,184953,RPUNMLLKKIOFFCA77CA,1,1,1,108,569086.1538461539,84.09230769230768,515.723076923077,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0746326,121.6069658,0,12,10,13,5,11,1,0,1,0
42,臺北市內湖區新明路498巷14弄1~30號,17.1,7.0,4,10,104.94,2,1,1,1,14880000,141795,RPPPMLMJKIOFFCA47CA,1,1,1,108,436292.3076923077,52.61538461538462,322.89230769230767,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0541151,121.5775439,0,3,12,1,12,8,2,0,1,0
43,臺北市內湖區康寧路一段195巷2弄1~30號,44.48,5.0,4,32,108.26,3,2,2,0,14100000,130242,RPVQMLTKJIOFFCA88CA,1,1,0,108,400744.6153846154,136.86153846153846,333.10769230769233,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0788872,121.5966421,0,0,5,0,6,7,1,0,0,0
44,臺北市內湖區江南街71巷16弄31~60號,28.47,5.0,4,40,102.71,2,2,2,0,13680000,133191,RPROMLTKJIOFFCA28CA,1,1,0,108,409818.4615384615,87.6,316.0307692307692,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25.07596,121.5772614,0,20,20,5,5,19,0,0,1,0
